Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Performance_Ratio,Power_Deviation,Anomaly_Score,Is_Anomaly_IF,Underperformance_Flag,Combined_Anomaly,Anomaly_Severity
2018-07-24 18:50:00,53.1991081237792,3.71049690246582,79.1203687519883,1.51974594593048,0.6723819452631199,-32.76180420979099,-0.5596528274092575,0,True,1,Moderate
2018-07-24 20:00:00,43.3899307250976,3.9467589855194,118.00449366956,354.084411621093,0.36769727158782795,-63.23027199379187,-0.6034334533414168,1,True,1,Critical
2018-07-24 20:10:00,26.3946094512939,3.30811500549316,33.4544687045855,358.252502441406,0.7889710906903442,-21.10288794182838,-0.656155746255975,1,True,1,Critical
2018-07-25 02:00:00,59.1441497802734,3.8384850025177,99.076088036335,268.712097167968,0.596956847565743,-40.30431423410044,-0.5527464233248017,0,True,1,Severe
2018-07-25 02:10:00,113.766998291015,4.21268510818481,163.53487581768,278.204315185546,0.6956742225565151,-30.43257713285813,-0.5501268871720472,0,True,1,Moderate
2018-07-25 02:20:00,315.003112792968,5.35630512237548,428.597528460423,281.834197998046,0.7349625024426456,-26.503749522416314,-0.5455127312640924,0,True,1,Moderate
2018-07-25 02:30:00,223.647399902343,4.80341005325317,289.132093602533,278.036987304687,0.7735128824414628,-22.648711409991048,-0.5295140276229652,0,True,1,Moderate
2018-07-25 02:40:00,154.294006347656,4.43657302856445,208.69368405847,274.353912353515,0.7393324158535378,-26.06675793547504,-0.5327632499323846,0,True,1,Moderate
2018-07-25 02:50:00,216.040893554687,4.82660913467407,294.517888445138,275.561614990234,0.733540818052516,-26.645917855210456,-0.5304357484200111,0,True,1,Moderate
2018-07-25 04:20:00,117.410400390625,3.23709607124328,28.0842380397053,143.565399169921,4.180650941783788,318.0650977390949,-0.6006792640709535,1,False,1,Critical
2018-07-25 04:30:00,46.1238403320312,3.59295511245727,63.1022248297704,263.628692626953,0.7309384055082075,-26.9061578644491,-0.5738886683064441,1,True,1,Critical
2018-07-25 04:50:00,24.7055397033691,3.43082404136657,44.6351176932849,291.5244140625,0.5535000337544955,-44.649994384162106,-0.6094395338186871,1,True,1,Critical
2018-07-25 05:00:00,103.766899108886,4.12478303909301,146.520888525496,263.880096435546,0.7082054950999297,-29.179449807510487,-0.5418288406826793,0,True,1,Moderate
2018-07-25 05:10:00,181.843200683593,4.7058401107788,266.886732408042,249.075393676757,0.6813497185173821,-31.865027773571008,-0.5141706963304038,0,True,1,Moderate
2018-07-25 05:20:00,132.666198730468,4.29803085327148,180.429479031866,252.254302978515,0.7352800590404494,-26.47199354172191,-0.5202469181960353,0,True,1,Moderate
2018-07-25 05:30:00,164.863204956054,4.53849983215332,230.193585244271,243.525100708007,0.7161937378268596,-28.380625782897074,-0.5141112315212903,0,True,1,Moderate
2018-07-25 05:40:00,65.4658203125,3.74444389343261,84.1579414273729,241.970306396484,0.7778923583950031,-22.210762972257715,-0.5470195448593902,0,True,1,Moderate
2018-07-25 05:50:00,112.771697998046,4.13500213623046,148.479392593741,262.15380859375,0.7595107662320071,-24.048922703305166,-0.5388962299512238,0,True,1,Moderate
2018-07-25 06:10:00,184.401092529296,4.68892478942871,263.095449420771,259.682403564453,0.7008904647890399,-29.910953141005812,-0.5196745929125802,0,True,1,Moderate
2018-07-25 06:20:00,60.4325714111328,3.69737911224365,77.2231416872964,257.508697509765,0.7825707334373256,-21.742925361318843,-0.5556387050803051,0,True,1,Moderate
2018-07-25 06:30:00,21.4908199310302,3.35984396934509,37.8740216009655,263.684692382812,0.5674290306433505,-43.2570942953328,-0.6058949406465318,1,True,1,Critical
2018-07-25 06:40:00,51.3529396057128,3.68665289878845,75.6922690343972,255.895599365234,0.6784436453336151,-32.15563414549962,-0.5553965550042419,0,True,1,Moderate
2018-07-25 06:50:00,26.4395694732666,3.0417320728302,17.4747516027828,263.879302978515,1.5130153813482992,51.30154385737159,-0.6309616535504496,1,False,1,Critical
2018-07-25 07:00:00,97.0533599853515,3.98675203323364,125.470431070735,264.117004394531,0.7735157868161071,-22.648420521388765,-0.537989382093727,0,True,1,Moderate
2018-07-25 07:10:00,81.7661895751953,4.02085590362548,126.881849898918,254.04280090332,0.6444277806156481,-35.557221150300414,-0.5335109740143288,0,True,1,Moderate
2018-07-25 07:20:00,46.0076484680175,3.78087902069091,89.7698922585259,247.817306518554,0.5125064406116794,-48.749354824872846,-0.5505675288971636,0,True,1,Severe
2018-07-25 07:30:00,44.9158096313476,3.69886207580566,77.4362425057334,252.658996582031,0.580036008952604,-41.996397813354655,-0.5534494908985307,0,True,1,Severe
2018-07-25 08:00:00,175.094604492187,4.51821422576904,225.865021057217,261.724914550781,0.7752178841035038,-22.478211146907316,-0.5214410280074429,0,True,1,Moderate
2018-07-25 08:10:00,194.661300659179,4.61172580718994,246.030200146915,262.252197265625,0.7912089643943288,-20.879103154112965,-0.5190762552083932,0,True,1,Moderate
2018-07-25 08:30:00,225.446792602539,4.82975578308105,295.251311675815,275.529296875,0.7635759196440183,-23.642407696903657,-0.5297716319283936,0,True,1,Moderate
2018-07-25 09:10:00,188.236099243164,4.64910221099853,254.244230996482,276.638885498046,0.7403751021803658,-25.962489388640826,-0.527437149269628,0,True,1,Moderate
2018-07-25 20:40:00,69.8976669311523,3.97131395339965,122.558110194299,275.595886230468,0.5703226514346258,-42.96773404059795,-0.5506356360803252,0,True,1,Severe
2018-07-25 20:50:00,36.0029716491699,3.55991291999816,58.9974116784115,269.481414794921,0.6102466195495418,-38.97533635005623,-0.5838362997276495,1,True,1,Critical
2018-07-25 21:00:00,45.528881072998,3.7842059135437,90.2929024203513,268.005889892578,0.5042354310065984,-49.57645579183341,-0.5589302589138254,0,True,1,Severe
2018-07-25 21:10:00,124.74690246582,4.25911808013916,172.679338068591,275.803314208984,0.7224193880905957,-27.758060611832352,-0.547726302095063,0,True,1,Moderate
2018-07-25 21:20:00,134.587799072265,4.35340404510498,191.598208124343,273.454895019531,0.7024481057905949,-29.755188899014968,-0.5375694525946134,0,True,1,Moderate
2018-07-25 21:30:00,163.270706176757,4.48858499526977,219.587430514676,277.345489501953,0.7435339311113756,-25.646606433462978,-0.5349432141677469,0,True,1,Moderate
2018-07-25 21:40:00,152.554504394531,4.40300798416137,201.747129243388,279.85708618164,0.7561669115713767,-24.38330834719233,-0.5395207731494049,0,True,1,Moderate
